# Data obtained from https://live.icecube.wisc.edu/snapshots/
# start_time				stop_time
2011-10-09 14:28:05.000000		2011-10-09 22:28:09.000000
2011-10-09 22:29:05.000000		2011-10-10 06:29:09.000000
2011-10-10 06:30:05.000000		2011-10-10 14:30:10.000000
2011-10-10 14:31:05.000000		2011-10-10 22:31:09.000000
2011-10-10 22:32:05.000000		2011-10-11 06:32:09.000000
2011-10-11 06:33:05.000000		2011-10-11 14:33:10.000000
2011-10-11 14:34:11.000000		2011-10-11 22:34:30.000000
2011-10-11 22:35:12.000000		2011-10-12 06:35:17.000000
2011-10-12 06:36:12.000000		2011-10-12 14:36:16.000000
2011-10-12 14:37:12.000000		2011-10-12 22:37:17.000000
2011-10-12 22:38:13.000000		2011-10-12 22:40:25.000000
2011-10-12 22:40:46.000000		2011-10-13 06:40:52.000000
2011-10-13 06:41:47.000000		2011-10-13 14:41:53.000000
2011-10-13 14:42:49.000000		2011-10-13 22:43:08.000000
2011-10-13 22:43:49.000000		2011-10-14 06:44:09.000000
2011-10-14 06:44:50.000000		2011-10-14 14:44:55.000000
2011-10-14 14:45:50.000000		2011-10-14 22:45:56.000000
2011-10-14 22:46:53.000000		2011-10-15 06:46:57.000000
2011-10-15 06:47:53.000000		2011-10-15 14:47:58.000000
2011-10-15 14:48:54.000000		2011-10-15 22:49:15.000000
2011-10-15 22:49:56.000000		2011-10-16 06:50:13.000000
2011-10-16 06:50:55.000000		2011-10-16 14:51:00.000000
2011-10-16 14:51:56.000000		2011-10-16 22:52:02.000000
2011-10-16 22:52:57.000000		2011-10-17 06:53:02.000000
2011-10-17 06:53:58.000000		2011-10-17 14:54:18.000000
2011-10-17 14:54:59.000000		2011-10-17 22:55:04.000000
2011-10-17 22:56:00.000000		2011-10-18 06:56:20.000000
2011-10-18 06:57:01.000000		2011-10-18 14:57:05.000000
2011-10-18 14:58:01.000000		2011-10-18 22:58:20.000000
2011-10-18 22:59:01.000000		2011-10-19 06:59:19.000000
2011-10-19 06:59:59.000000		2011-10-19 15:00:04.000000
2011-10-19 15:00:59.000000		2011-10-19 23:01:19.000000
2011-10-19 23:02:00.000000		2011-10-20 07:02:05.000000
2011-10-20 07:03:01.000000		2011-10-20 15:03:06.000000
2011-10-20 15:04:01.000000		2011-10-20 23:04:21.000000
2011-10-20 23:05:02.000000		2011-10-21 07:05:07.000000
2011-10-21 07:06:03.000000		2011-10-21 15:06:08.000000
2011-10-21 15:07:03.000000		2011-10-21 23:07:23.000000
2011-10-21 23:08:04.000000		2011-10-22 07:08:08.000000
2011-10-22 07:09:04.000000		2011-10-22 15:09:09.000000
2011-10-22 15:10:05.000000		2011-10-22 23:10:11.000000
2011-10-22 23:11:06.000000		2011-10-23 07:11:12.000000
2011-10-23 07:12:09.000000		2011-10-23 15:12:14.000000
2011-10-23 15:13:09.000000		2011-10-23 23:13:28.000000
2011-10-23 23:14:09.000000		2011-10-24 07:14:15.000000
2011-10-24 07:15:12.000000		2011-10-24 15:15:16.000000
2011-10-24 15:16:13.000000		2011-10-24 21:45:08.000000
2011-10-24 21:55:59.000000		2011-10-24 21:58:50.000000
2011-10-24 21:59:52.000000		2011-10-24 22:00:16.000000
2011-10-24 22:01:51.000000		2011-10-24 22:01:54.000000
2011-10-24 22:02:32.000000		2011-10-24 22:02:34.000000
2011-10-24 22:16:37.000000		2011-10-25 06:16:42.000000
2011-10-25 06:17:37.000000		2011-10-25 14:17:42.000000
2011-10-25 14:18:37.000000		2011-10-25 22:18:56.000000
2011-10-25 22:19:42.000000		2011-10-26 06:19:47.000000
2011-10-26 06:20:48.000000		2011-10-26 14:20:53.000000
2011-10-26 14:21:48.000000		2011-10-26 22:22:08.000000
2011-10-26 22:22:53.000000		2011-10-27 06:22:58.000000
2011-10-27 06:23:53.000000		2011-10-27 14:23:57.000000
2011-10-27 14:24:52.000000		2011-10-27 22:25:11.000000
2011-10-27 22:25:52.000000		2011-10-28 06:25:56.000000
2011-10-28 06:26:53.000000		2011-10-28 14:27:17.000000
2011-10-28 14:27:58.000000		2011-10-28 22:28:16.000000
2011-10-28 22:28:57.000000		2011-10-29 06:29:03.000000
2011-10-29 06:29:59.000000		2011-10-29 14:30:03.000000
2011-10-29 14:31:04.000000		2011-10-29 22:31:08.000000
2011-10-29 22:32:03.000000		2011-10-30 06:32:08.000000
2011-10-30 06:33:03.000000		2011-10-30 14:33:08.000000
2011-10-30 14:34:04.000000		2011-10-30 22:34:09.000000
2011-10-30 22:35:04.000000		2011-10-31 06:35:09.000000
2011-10-31 06:36:03.000000		2011-10-31 11:09:47.000000
2011-10-31 11:10:44.000000		2011-10-31 17:02:59.000000
2011-10-31 17:06:31.000000		2011-10-31 17:18:07.000000
2011-10-31 17:23:59.000000		2011-11-01 01:24:04.000000
2011-11-01 01:24:19.000000		2011-11-01 01:25:13.000000
2011-11-01 01:25:54.000000		2011-11-01 09:26:14.000000
2011-11-01 09:26:55.000000		2011-11-01 17:26:59.000000
2011-11-01 17:27:55.000000		2011-11-02 01:28:00.000000
2011-11-02 01:28:56.000000		2011-11-02 09:29:01.000000
2011-11-02 09:29:57.000000		2011-11-02 17:30:02.000000
2011-11-02 17:30:58.000000		2011-11-03 01:31:02.000000
2011-11-03 01:31:58.000000		2011-11-03 09:32:03.000000
2011-11-03 09:32:59.000000		2011-11-03 17:33:05.000000
2011-11-03 17:34:01.000000		2011-11-04 01:34:06.000000
2011-11-04 01:35:02.000000		2011-11-04 09:35:07.000000
2011-11-04 09:36:04.000000		2011-11-04 17:36:08.000000
2011-11-04 17:37:05.000000		2011-11-04 22:16:03.000000
2011-11-04 22:19:58.000000		2011-11-04 22:34:46.000000
2011-11-04 22:37:49.000000		2011-11-04 22:38:17.000000
2011-11-04 22:42:26.000000		2011-11-04 22:55:36.000000
2011-11-04 23:05:06.000000		2011-11-04 23:09:29.000000
2011-11-04 23:22:40.000000		2011-11-05 01:31:08.000000
2011-11-05 01:33:20.000000		2011-11-05 09:33:38.000000
2011-11-05 09:34:19.000000		2011-11-05 17:34:24.000000
2011-11-05 17:35:20.000000		2011-11-05 18:24:39.000000
2011-11-05 18:25:20.000000		2011-11-05 20:18:34.000000
2011-11-05 20:19:13.000000		2011-11-06 04:19:33.000000
2011-11-06 04:20:14.000000		2011-11-06 12:20:35.000000
2011-11-06 12:21:15.000000		2011-11-06 20:21:34.000000
2011-11-06 20:22:15.000000		2011-11-07 04:22:35.000000
2011-11-07 04:23:16.000000		2011-11-07 12:23:56.000000
2011-11-07 12:24:36.000000		2011-11-07 20:22:01.000000
2011-11-07 20:27:18.000000		2011-11-07 22:08:52.000000
2011-11-07 22:16:41.000000		2011-11-08 00:20:54.000000
2011-11-08 00:26:41.000000		2011-11-08 08:26:47.000000
2011-11-08 08:27:43.000000		2011-11-08 16:27:47.000000
2011-11-08 16:28:43.000000		2011-11-09 00:28:48.000000
2011-11-09 00:29:44.000000		2011-11-09 03:03:49.000000
2011-11-09 03:33:02.000000		2011-11-09 09:59:28.000000
2011-11-09 10:07:50.000000		2011-11-09 18:07:55.000000
2011-11-09 18:08:51.000000		2011-11-10 02:08:55.000000
2011-11-10 02:09:52.000000		2011-11-10 10:09:58.000000
2011-11-10 10:10:53.000000		2011-11-10 18:10:59.000000
2011-11-10 18:11:55.000000		2011-11-11 00:06:49.000000
2011-11-11 00:08:06.000000		2011-11-11 00:27:34.000000
2011-11-11 00:35:48.000000		2011-11-11 00:35:55.000000
2011-11-11 00:39:23.000000		2011-11-11 00:39:31.000000
2011-11-11 00:44:00.000000		2011-11-11 01:05:30.000000
2011-11-11 01:07:23.000000		2011-11-11 01:07:31.000000
2011-11-11 01:10:45.000000		2011-11-11 09:11:06.000000
2011-11-11 09:11:48.000000		2011-11-11 17:11:53.000000
2011-11-11 17:12:49.000000		2011-11-12 01:12:54.000000
2011-11-12 01:13:49.000000		2011-11-12 09:14:09.000000
2011-11-12 09:14:50.000000		2011-11-12 17:15:10.000000
2011-11-12 17:15:51.000000		2011-11-12 17:18:02.000000
2011-11-12 17:18:23.000000		2011-11-12 20:10:16.000000
2011-11-12 20:11:08.000000		2011-11-12 20:23:58.000000
2011-11-12 20:24:22.000000		2011-11-12 20:26:38.000000
2011-11-12 20:34:25.000000		2011-11-12 21:40:21.000000
2011-11-12 21:45:09.000000		2011-11-13 05:45:15.000000
2011-11-13 05:46:11.000000		2011-11-13 13:46:16.000000
2011-11-13 13:47:11.000000		2011-11-13 21:47:16.000000
2011-11-13 21:48:11.000000		2011-11-14 05:48:16.000000
2011-11-14 05:49:12.000000		2011-11-14 13:49:17.000000
2011-11-14 13:50:13.000000		2011-11-14 21:50:18.000000
2011-11-14 21:51:14.000000		2011-11-15 01:13:14.000000
2011-11-15 01:17:09.000000		2011-11-15 02:03:32.000000
2011-11-15 02:07:27.000000		2011-11-15 10:07:32.000000
2011-11-15 10:08:28.000000		2011-11-15 18:08:34.000000
2011-11-15 18:09:32.000000		2011-11-16 02:05:16.000000
2011-11-16 02:12:03.000000		2011-11-16 10:12:08.000000
2011-11-16 10:13:06.000000		2011-11-16 18:13:10.000000
2011-11-16 18:14:08.000000		2011-11-17 02:07:45.000000
2011-11-17 02:09:30.000000		2011-11-17 10:09:34.000000
2011-11-17 10:10:30.000000		2011-11-17 18:10:35.000000
2011-11-17 18:11:33.000000		2011-11-18 02:11:38.000000
2011-11-18 02:12:35.000000		2011-11-18 10:12:40.000000
2011-11-18 10:13:36.000000		2011-11-18 18:13:56.000000
2011-11-18 18:14:38.000000		2011-11-18 19:53:27.000000
2011-11-18 20:02:51.000000		2011-11-18 20:03:48.000000
2011-11-18 20:07:25.000000		2011-11-18 20:10:26.000000
2011-11-18 20:11:23.000000		2011-11-18 20:15:07.000000
2011-11-18 20:16:04.000000		2011-11-18 20:20:07.000000
2011-11-18 20:21:05.000000		2011-11-18 20:22:35.000000
2011-11-18 20:25:44.000000		2011-11-18 20:25:47.000000
2011-11-18 20:29:33.000000		2011-11-18 20:29:35.000000
2011-11-18 20:34:51.000000		2011-11-18 20:34:58.000000
2011-11-18 20:34:59.000000		2011-11-18 20:34:59.000000
2011-11-18 20:37:44.000000		2011-11-18 20:37:44.000000
2011-11-18 20:41:53.000000		2011-11-18 20:42:42.000000
2011-11-18 20:46:15.000000		2011-11-18 21:32:01.000000
2011-11-18 21:33:54.000000		2011-11-18 21:39:15.000000
2011-11-18 21:42:15.000000		2011-11-18 21:53:51.000000
2011-11-18 21:54:44.000000		2011-11-18 22:12:06.000000
2011-11-18 22:12:48.000000		2011-11-18 22:35:02.000000
2011-11-18 22:35:57.000000		2011-11-19 06:36:15.000000
2011-11-19 06:37:02.000000		2011-11-19 14:37:08.000000
2011-11-19 14:38:09.000000		2011-11-19 20:00:34.000000
2011-11-19 20:01:21.000000		2011-11-19 20:05:15.000000
2011-11-19 20:07:12.000000		2011-11-19 20:21:55.000000
2011-11-19 20:22:58.000000		2011-11-19 20:23:22.000000
2011-11-19 20:25:39.000000		2011-11-19 20:32:59.000000
2011-11-19 20:35:36.000000		2011-11-19 20:48:09.000000
2011-11-19 20:49:06.000000		2011-11-19 20:49:31.000000
2011-11-19 20:51:46.000000		2011-11-20 04:52:05.000000
2011-11-20 04:52:47.000000		2011-11-20 12:52:50.000000
2011-11-20 12:53:47.000000		2011-11-20 20:53:51.000000
2011-11-20 20:54:49.000000		2011-11-21 04:55:07.000000
2011-11-21 04:55:55.000000		2011-11-21 12:55:59.000000
2011-11-21 12:56:55.000000		2011-11-21 20:56:59.000000
2011-11-21 20:57:55.000000		2011-11-22 01:31:28.000000
2011-11-22 01:35:23.000000		2011-11-22 03:24:19.000000
2011-11-22 03:26:49.000000		2011-11-22 03:26:49.000000
2011-11-22 03:28:30.000000		2011-11-22 03:28:30.000000
2011-11-22 03:31:17.000000		2011-11-22 11:31:22.000000
2011-11-22 11:32:19.000000		2011-11-22 19:32:23.000000
2011-11-22 19:33:20.000000		2011-11-23 01:27:15.000000
2011-11-23 01:29:52.000000		2011-11-23 02:11:42.000000
2011-11-23 02:20:15.000000		2011-11-23 02:52:50.000000
2011-11-23 02:55:13.000000		2011-11-23 03:05:56.000000
2011-11-23 03:08:44.000000		2011-11-23 03:35:24.000000
2011-11-23 03:37:36.000000		2011-11-23 04:15:44.000000
2011-11-23 04:24:33.000000		2011-11-23 12:24:37.000000
2011-11-23 12:25:53.000000		2011-11-23 20:26:12.000000
2011-11-23 20:26:54.000000		2011-11-24 00:03:52.000000
2011-11-24 00:07:31.000000		2011-11-24 00:09:02.000000
2011-11-24 00:10:00.000000		2011-11-24 00:49:25.000000
2011-11-24 00:51:32.000000		2011-11-24 01:29:37.000000
2011-11-24 01:31:30.000000		2011-11-24 09:31:49.000000
2011-11-24 09:32:36.000000		2011-11-24 17:32:40.000000
2011-11-24 17:33:41.000000		2011-11-25 00:34:24.000000
2011-11-25 00:36:12.000000		2011-11-25 01:30:41.000000
2011-11-25 01:32:24.000000		2011-11-25 02:12:17.000000
2011-11-25 02:24:54.000000		2011-11-25 10:24:58.000000
2011-11-25 10:26:00.000000		2011-11-25 18:26:18.000000
2011-11-25 18:27:02.000000		2011-11-25 22:35:50.000000
2011-11-25 22:37:09.000000		2011-11-26 06:37:27.000000
2011-11-26 06:38:09.000000		2011-11-26 14:38:14.000000
2011-11-26 14:39:10.000000		2011-11-26 22:39:28.000000
2011-11-26 22:40:11.000000		2011-11-27 06:40:29.000000
2011-11-27 06:41:12.000000		2011-11-27 14:41:15.000000
2011-11-27 14:42:12.000000		2011-11-27 22:42:15.000000
2011-11-27 22:43:12.000000		2011-11-28 03:41:57.000000
2011-11-28 03:42:43.000000		2011-11-28 11:42:47.000000
2011-11-28 11:43:45.000000		2011-11-28 18:23:28.000000
2011-11-28 18:23:29.000000		2011-11-28 18:24:24.000000
2011-11-28 18:25:09.000000		2011-11-29 02:25:13.000000
2011-11-29 02:26:11.000000		2011-11-29 10:26:15.000000
2011-11-29 10:27:12.000000		2011-11-29 18:27:16.000000
2011-11-29 18:28:14.000000		2011-11-29 21:01:00.000000
2011-11-29 21:04:16.000000		2011-11-30 04:04:53.000000
2011-11-30 04:08:09.000000		2011-11-30 12:08:13.000000
2011-11-30 12:09:10.000000		2011-11-30 19:50:32.000000
2011-11-30 19:53:37.000000		2011-11-30 22:44:30.000000
2011-11-30 22:46:40.000000		2011-12-01 06:46:44.000000
2011-12-01 06:47:42.000000		2011-12-01 06:50:34.000000
2011-12-01 06:51:30.000000		2011-12-01 14:51:34.000000
2011-12-01 14:52:32.000000		2011-12-01 21:01:28.000000
2011-12-01 21:02:31.000000		2011-12-01 21:21:13.000000
2011-12-01 21:22:14.000000		2011-12-01 23:24:02.000000
2011-12-01 23:25:26.000000		2011-12-02 02:09:53.000000
2011-12-02 02:13:55.000000		2011-12-02 10:13:59.000000
2011-12-02 10:14:57.000000		2011-12-02 18:15:01.000000
2011-12-02 18:16:00.000000		2011-12-03 02:16:04.000000
2011-12-03 02:17:03.000000		2011-12-03 10:17:21.000000
2011-12-03 10:18:04.000000		2011-12-03 18:18:22.000000
2011-12-03 18:19:05.000000		2011-12-04 01:02:04.000000
2011-12-04 01:03:06.000000		2011-12-04 04:38:12.000000
2011-12-04 04:40:20.000000		2011-12-04 09:01:13.000000
2011-12-04 09:01:14.000000		2011-12-04 09:04:03.000000
2011-12-04 09:15:24.000000		2011-12-04 12:45:31.000000
2011-12-04 12:48:23.000000		2011-12-04 20:48:41.000000
2011-12-04 20:49:25.000000		2011-12-05 01:33:09.000000
2011-12-05 01:33:10.000000		2011-12-05 01:36:25.000000
2011-12-05 01:49:33.000000		2011-12-05 02:42:41.000000
2011-12-05 02:43:32.000000		2011-12-05 03:24:55.000000
2011-12-05 03:33:54.000000		2011-12-05 03:46:14.000000
2011-12-05 03:48:21.000000		2011-12-05 11:48:25.000000
2011-12-05 11:49:23.000000		2011-12-05 19:43:15.000000
2011-12-05 19:44:14.000000		2011-12-06 03:44:34.000000
2011-12-06 03:45:16.000000		2011-12-06 11:45:36.000000
2011-12-06 11:46:19.000000		2011-12-06 19:46:24.000000
2011-12-06 19:47:22.000000		2011-12-07 01:20:10.000000
2011-12-07 01:23:09.000000		2011-12-07 01:23:17.000000
2011-12-07 01:27:45.000000		2011-12-07 09:27:51.000000
2011-12-07 09:28:49.000000		2011-12-07 09:46:57.000000
2011-12-07 09:47:58.000000		2011-12-07 09:51:20.000000
2011-12-07 09:52:25.000000		2011-12-07 09:55:56.000000
2011-12-07 09:57:37.000000		2011-12-07 09:58:01.000000
2011-12-07 10:00:59.000000		2011-12-07 10:04:31.000000
2011-12-07 10:06:32.000000		2011-12-07 10:09:54.000000
2011-12-07 10:11:32.000000		2011-12-07 10:15:10.000000
2011-12-07 10:19:26.000000		2011-12-07 10:27:48.000000
2011-12-07 10:28:52.000000		2011-12-07 10:36:34.000000
2011-12-07 10:37:51.000000		2011-12-07 10:39:30.000000
2011-12-07 10:42:44.000000		2011-12-07 14:28:50.000000
2011-12-07 14:29:38.000000		2011-12-07 21:36:33.000000
2011-12-07 21:41:34.000000		2011-12-07 22:43:51.000000
2011-12-07 22:47:00.000000		2011-12-08 00:04:45.000000
2011-12-08 00:12:32.000000		2011-12-08 00:42:59.000000
2011-12-08 00:43:47.000000		2011-12-08 00:48:48.000000
2011-12-08 00:52:22.000000		2011-12-08 02:48:39.000000
2011-12-08 02:50:53.000000		2011-12-08 03:22:45.000000
2011-12-08 03:26:16.000000		2011-12-08 03:28:33.000000
2011-12-08 03:29:32.000000		2011-12-08 04:17:01.000000
2011-12-08 04:19:50.000000		2011-12-08 04:25:29.000000
2011-12-08 04:27:07.000000		2011-12-08 04:34:08.000000
2011-12-08 04:35:48.000000		2011-12-08 12:35:51.000000
2011-12-08 12:36:49.000000		2011-12-08 20:36:53.000000
2011-12-08 20:37:51.000000		2011-12-09 04:37:55.000000
2011-12-09 04:38:53.000000		2011-12-09 07:02:06.000000
2011-12-09 07:04:16.000000		2011-12-09 07:53:15.000000
2011-12-09 07:55:18.000000		2011-12-09 15:55:22.000000
2011-12-09 15:56:20.000000		2011-12-09 23:56:24.000000
2011-12-09 23:57:28.000000		2011-12-10 01:56:20.000000
2011-12-10 02:13:20.000000		2011-12-10 03:24:02.000000
2011-12-10 03:26:25.000000		2011-12-10 11:26:29.000000
2011-12-10 11:28:02.000000		2011-12-10 19:28:20.000000
2011-12-10 19:29:31.000000		2011-12-10 22:17:54.000000
2011-12-10 22:17:55.000000		2011-12-10 22:21:09.000000
2011-12-10 22:27:07.000000		2011-12-10 22:56:15.000000
2011-12-10 22:57:53.000000		2011-12-11 06:58:11.000000
2011-12-11 06:58:59.000000		2011-12-11 14:59:03.000000
2011-12-11 15:00:00.000000		2011-12-11 23:00:04.000000
2011-12-11 23:01:02.000000		2011-12-12 07:01:20.000000
2011-12-12 07:02:04.000000		2011-12-12 08:08:02.000000
2011-12-12 08:08:59.000000		2011-12-12 16:09:06.000000
2011-12-12 16:10:05.000000		2011-12-13 00:10:24.000000
2011-12-13 00:11:09.000000		2011-12-13 08:11:28.000000
2011-12-13 08:12:12.000000		2011-12-13 16:12:17.000000
2011-12-13 16:13:15.000000		2011-12-14 00:13:19.000000
2011-12-14 00:13:34.000000		2011-12-14 00:16:27.000000
2011-12-14 00:17:04.000000		2011-12-14 08:17:08.000000
2011-12-14 08:17:24.000000		2011-12-14 08:18:22.000000
2011-12-14 08:19:05.000000		2011-12-14 16:19:09.000000
2011-12-14 16:20:08.000000		2011-12-15 00:20:20.000000
2011-12-15 00:21:19.000000		2011-12-15 08:21:37.000000
2011-12-15 08:22:22.000000		2011-12-15 16:22:29.000000
2011-12-15 16:23:29.000000		2011-12-16 00:23:32.000000
2011-12-16 00:24:29.000000		2011-12-16 08:24:49.000000
2011-12-16 08:25:41.000000		2011-12-16 16:25:45.000000
2011-12-16 16:26:45.000000		2011-12-16 19:11:48.000000
2011-12-16 19:12:48.000000		2011-12-16 19:36:48.000000
2011-12-16 19:37:33.000000		2011-12-16 19:37:55.000000
2011-12-16 19:38:40.000000		2011-12-17 03:38:44.000000
2011-12-17 03:39:53.000000		2011-12-17 11:40:10.000000
2011-12-17 11:41:10.000000		2011-12-17 13:20:11.000000
2011-12-17 13:21:26.000000		2011-12-17 21:21:56.000000
2011-12-17 21:22:42.000000		2011-12-18 05:22:58.000000
2011-12-18 05:24:00.000000		2011-12-18 13:24:13.000000
2011-12-18 13:25:14.000000		2011-12-18 21:20:58.000000
2011-12-18 21:24:53.000000		2011-12-19 05:25:17.000000
2011-12-19 05:26:02.000000		2011-12-19 13:26:15.000000
2011-12-19 13:27:16.000000		2011-12-19 17:14:04.000000
2011-12-19 17:18:16.000000		2011-12-19 20:17:46.000000
2011-12-19 20:19:29.000000		2011-12-19 21:33:07.000000
2011-12-19 21:34:26.000000		2011-12-20 05:34:45.000000
2011-12-20 05:35:36.000000		2011-12-20 13:35:39.000000
2011-12-20 13:36:37.000000		2011-12-20 21:36:41.000000
2011-12-20 21:37:37.000000		2011-12-21 00:48:01.000000
2011-12-21 00:49:29.000000		2011-12-21 01:27:16.000000
2011-12-21 01:28:37.000000		2011-12-21 01:47:08.000000
2011-12-21 01:48:50.000000		2011-12-21 04:15:37.000000
2011-12-21 04:17:01.000000		2011-12-21 04:33:51.000000
2011-12-21 04:35:08.000000		2011-12-21 04:56:17.000000
2011-12-21 04:57:24.000000		2011-12-21 05:10:27.000000
2011-12-21 05:11:40.000000		2011-12-21 05:52:09.000000
2011-12-21 05:54:33.000000		2011-12-21 13:54:50.000000
2011-12-21 13:55:49.000000		2011-12-21 21:56:14.000000
2011-12-21 21:57:30.000000		2011-12-22 05:58:02.000000
2011-12-22 05:58:47.000000		2011-12-22 13:59:19.000000
2011-12-22 14:00:04.000000		2011-12-22 22:00:35.000000
2011-12-22 22:01:20.000000		2011-12-23 06:01:47.000000
2011-12-23 06:02:37.000000		2011-12-23 07:55:51.000000
2011-12-23 07:57:18.000000		2011-12-23 15:57:47.000000
2011-12-23 15:58:35.000000		2011-12-23 23:59:05.000000
2011-12-23 23:59:50.000000		2011-12-24 08:00:17.000000
2011-12-24 08:01:03.000000		2011-12-24 16:01:32.000000
2011-12-24 16:02:17.000000		2011-12-25 00:02:48.000000
2011-12-25 00:03:34.000000		2011-12-25 08:04:06.000000
2011-12-25 08:04:52.000000		2011-12-25 16:05:22.000000
2011-12-25 16:06:12.000000		2011-12-26 00:06:27.000000
2011-12-26 00:09:09.000000		2011-12-26 04:28:56.000000
2011-12-26 04:30:00.000000		2011-12-26 12:30:29.000000
2011-12-26 12:31:15.000000		2011-12-26 20:31:42.000000
2011-12-26 20:32:28.000000		2011-12-27 01:14:49.000000
2011-12-27 01:16:04.000000		2011-12-27 04:59:09.000000
2011-12-27 05:00:18.000000		2011-12-27 05:02:02.000000
2011-12-27 05:02:55.000000		2011-12-27 05:02:55.000000
2011-12-27 05:16:43.000000		2011-12-27 05:16:43.000000
2011-12-27 05:27:42.000000		2011-12-27 05:28:56.000000
2011-12-27 05:37:21.000000		2011-12-27 13:37:53.000000
2011-12-27 13:38:40.000000		2011-12-27 21:39:13.000000
2011-12-27 21:40:00.000000		2011-12-28 00:15:47.000000
2011-12-28 00:17:47.000000		2011-12-28 00:17:47.000000
2011-12-28 00:21:02.000000		2011-12-28 00:21:02.000000
2011-12-28 00:21:14.000000		2011-12-28 01:14:19.000000
2011-12-28 01:16:21.000000		2011-12-28 09:16:25.000000
2011-12-28 09:17:21.000000		2011-12-28 17:17:25.000000
2011-12-28 17:18:22.000000		2011-12-28 23:08:08.000000
2011-12-28 23:15:52.000000		2011-12-29 01:18:42.000000
2011-12-29 01:20:22.000000		2011-12-29 09:20:27.000000
2011-12-29 09:21:24.000000		2011-12-29 17:21:28.000000
2011-12-29 17:22:25.000000		2011-12-30 00:59:50.000000
2011-12-30 00:59:51.000000		2011-12-30 01:05:44.000000
2011-12-30 01:09:29.000000		2011-12-30 01:32:46.000000
2011-12-30 01:34:35.000000		2011-12-30 02:15:31.000000
2011-12-30 02:16:21.000000		2011-12-30 10:16:24.000000
2011-12-30 10:17:22.000000		2011-12-30 18:17:27.000000
2011-12-30 18:18:25.000000		2011-12-31 02:18:45.000000
2011-12-31 02:19:27.000000		2011-12-31 02:20:58.000000
2011-12-31 02:21:57.000000		2011-12-31 10:22:29.000000
2011-12-31 10:23:12.000000		2011-12-31 18:23:17.000000
2011-12-31 18:24:15.000000		2011-12-31 18:25:47.000000
2011-12-31 18:27:05.000000		2011-12-31 23:59:22.000000
2012-01-01 00:01:39.000000		2012-01-01 08:01:43.000000
2012-01-01 08:03:08.000000		2012-01-01 16:03:28.000000
2012-01-01 16:04:10.000000		2012-01-01 20:00:27.000000
2012-01-01 20:02:20.000000		2012-01-01 20:53:26.000000
2012-01-01 20:53:27.000000		2012-01-01 20:56:25.000000
2012-01-01 20:57:13.000000		2012-01-01 20:58:55.000000
2012-01-01 20:59:57.000000		2012-01-01 21:01:38.000000
2012-01-01 21:01:39.000000		2012-01-01 21:01:39.000000
2012-01-01 21:21:02.000000		2012-01-01 21:22:43.000000
2012-01-01 21:23:43.000000		2012-01-01 21:25:24.000000
2012-01-01 21:26:25.000000		2012-01-01 21:28:17.000000
2012-01-01 21:30:11.000000		2012-01-01 21:33:12.000000
2012-01-01 21:56:07.000000		2012-01-01 21:57:49.000000
2012-01-01 21:58:43.000000		2012-01-01 22:00:24.000000
2012-01-01 22:01:20.000000		2012-01-01 22:03:43.000000
2012-01-01 22:17:33.000000		2012-01-01 22:19:04.000000
2012-01-01 22:19:58.000000		2012-01-01 22:22:55.000000
2012-01-01 22:25:59.000000		2012-01-01 22:27:40.000000
2012-01-01 22:28:36.000000		2012-01-01 22:30:17.000000
2012-01-01 22:31:15.000000		2012-01-01 22:32:57.000000
2012-01-01 22:33:54.000000		2012-01-01 22:37:11.000000
2012-01-01 22:40:16.000000		2012-01-01 22:48:29.000000
2012-01-01 22:50:52.000000		2012-01-01 22:55:30.000000
2012-01-01 22:57:49.000000		2012-01-01 22:59:29.000000
2012-01-01 23:00:11.000000		2012-01-01 23:01:02.000000
2012-01-01 23:04:25.000000		2012-01-01 23:05:40.000000
2012-01-01 23:08:13.000000		2012-01-01 23:12:10.000000
2012-01-01 23:16:39.000000		2012-01-01 23:22:37.000000
2012-01-01 23:32:58.000000		2012-01-01 23:34:50.000000
2012-01-01 23:36:35.000000		2012-01-01 23:38:16.000000
2012-01-01 23:39:01.000000		2012-01-01 23:39:17.000000
2012-01-01 23:42:25.000000		2012-01-01 23:44:06.000000
2012-01-01 23:44:44.000000		2012-01-01 23:46:25.000000
2012-01-01 23:47:05.000000		2012-01-01 23:48:45.000000
2012-01-01 23:49:24.000000		2012-01-01 23:51:33.000000
2012-01-02 00:00:17.000000		2012-01-02 00:01:12.000000
2012-01-02 00:01:34.000000		2012-01-02 00:01:45.000000
2012-01-02 00:02:46.000000		2012-01-02 00:02:46.000000
2012-01-02 00:05:52.000000		2012-01-02 00:06:22.000000
2012-01-02 00:09:46.000000		2012-01-02 00:11:58.000000
2012-01-02 00:12:07.000000		2012-01-02 00:12:30.000000
2012-01-02 00:58:45.000000		2012-01-02 01:05:53.000000
2012-01-02 01:07:07.000000		2012-01-02 01:09:31.000000
2012-01-02 01:17:27.000000		2012-01-02 01:21:56.000000
2012-01-02 01:23:47.000000		2012-01-02 01:25:28.000000
2012-01-02 01:26:08.000000		2012-01-02 01:26:16.000000
2012-01-02 01:29:26.000000		2012-01-02 01:31:08.000000
2012-01-02 01:31:55.000000		2012-01-02 01:33:09.000000
2012-01-02 01:46:33.000000		2012-01-02 01:50:59.000000
2012-01-02 01:52:27.000000		2012-01-02 01:54:08.000000
2012-01-02 01:55:16.000000		2012-01-02 01:57:15.000000
